BC,BO,FRU_Score,Library_3yr_avg_per_student,Lab_New_Equipment_Software_3yr_avg_per_student,Engineering_Workshops_3yr_avg_per_student,Other_Expenditure_3yr_avg_per_student,Library_pct_share,Lab_New_Equipment_Software_pct_share,Engineering_Workshops_pct_share,Other_Expenditure_pct_share,Salaries_3yr_avg_per_student,Academic_Infra_Maintenance_3yr_avg_per_student,Seminars_Conferences_Workshops_3yr_avg_per_student,Salaries_pct_share,Academic_Infra_Maintenance_pct_share,Seminars_Conferences_Workshops_pct_share
2206544.553291895,3702679.0749290287,20.2,360865.4237675316,1445497.998160918,50536.25783407172,349644.8735293741,0.16354323017369599,0.6550957677262449,0.022902894826518593,0.1584581072735407,1757161.8532073759,1872732.8855566967,72784.3361649562,0.4745649886605569,0.505777802412593,0.01965720892685016
137320.38551574948,1583316.2974990967,12.8,12092.823534385636,114970.92768619068,1370.0718427086495,8886.562452464515,0.08806284288357676,0.837245884901805,0.00997719193376073,0.06471408028085751,1321475.9483403608,250917.6923273166,10922.656831418964,0.8346253685556563,0.15847603711504127,0.006898594329302163
541119.1008655621,2633135.860241328,18.89,45077.03692098427,263760.1025325556,16979.89171813473,215302.06969388758,0.08330335567323356,0.48743447073047463,0.03137921335797253,0.39788296023831937,1696106.07470508,910690.4923676127,26339.293168635526,0.6441392183043799,0.345857768343236,0.01000301335238415
603195.8345605287,1883189.0621713623,17.06,23833.242387752554,403845.03002409864,98368.28843650612,77149.27371217137,0.039511616331231424,0.6695089834602863,0.16307852740424583,0.12790087280423634,929437.4804139789,933760.2504403518,19991.33131703165,0.4935444343237185,0.4958398862850784,0.010615679391203114
636490.8227322917,1617089.6760348643,15.73,79216.15749522606,110857.618708721,72144.20528194983,374272.8412463947,0.1244576585647715,0.17417001903159846,0.1133468114626591,0.5880255109409708,827151.197337178,772331.46564121,17607.013056476204,0.5115060776130667,0.47760583540115226,0.010888086985781115
113251.89129332166,2592404.189025304,16.67,6695.375916236809,62894.563946895265,13352.989936949438,30308.961493240164,0.0591193298387912,0.5553511135986131,0.11790522687488972,0.26762432968770605,2002640.2543585196,583894.4458808198,5869.488785964454,0.7725030930116941,0.22523279678095,0.002264110207355927
1593024.731474797,7116941.156079389,25.57,190082.29617086836,1282945.119734144,29126.36307553192,90870.95249425247,0.11932162283186476,0.8053516649088139,0.01828368543190613,0.05704302682741503,3750209.8559702863,3237290.8487869203,129440.45132218198,0.5269412481746888,0.45487109950622284,0.018187652319088258
1128640.217025996,6459707.3610024275,21.51,240028.760449775,312006.944804067,343533.2879740724,233071.22379808163,0.21267074912699696,0.27644500000736777,0.3043780318933645,0.20650621897227087,2103364.5390346632,4342268.269995876,14074.551971888939,0.32561297617486185,0.6722082019087062,0.0021788219164319586
2453453.251685929,7144885.387603504,25.44,222036.00991075134,1418002.9280095475,28599.055912404507,784815.2578532258,0.09049938479902798,0.5779620732676054,0.011656654102845537,0.3198818878305212,2545757.3313076696,4559200.867877404,39927.18841843089,0.35630485210086105,0.6381069283193394,0.005588219579799731
348288.8496126842,2314208.902407156,17.68,57217.707167867346,179614.6844666115,14748.032341761522,96708.42563644383,0.16428233987822605,0.5157061004575731,0.04234425637846896,0.27766730328573186,1149127.5136800099,1115112.2008657905,49969.18786135561,0.4965530607391274,0.48185459821967297,0.021592341041199642
290888.3159017668,1680675.1959866437,15.31,17054.55003074143,69352.88899805059,51776.318398738185,152704.55847423663,0.05862920268169438,0.23841758230492527,0.177993805760913,0.5249594092524674,963617.5783882453,698612.1231232436,18445.494475154777,0.5733514605851916,0.4156734893163708,0.010975050098437559
148599.26239727295,1047800.0204062039,12.0,13593.976258178018,43617.700136240135,22264.506298990436,69123.07970386437,0.09148077883344521,0.29352568399451623,0.14982918447782972,0.46516435269420886,617726.1249140197,312898.382892176,117175.51260000851,0.5895458225650195,0.29862414277380306,0.11183003466117773
270274.94237178937,661385.8369326742,10.77,11758.16807685732,79784.68732736427,3044.6356075279914,175687.4513600398,0.0435044698323636,0.2951982400855078,0.011264957013069307,0.6500323330690593,464170.40117658954,193613.1335450426,3602.3022110420666,0.701814848847209,0.29273855400800103,0.005446597144790029
1671014.403275308,4344310.45461232,20.73,180119.50111710592,721383.8881553161,18537.70746240247,750973.3065404836,0.10779051381248347,0.4317041712754552,0.011093685025136371,0.44941162988692507,2060659.0303872665,2153603.454384541,130047.96984051315,0.4743351222055231,0.4957296392337885,0.029935238560688554
212094.8929897032,1158846.739635945,12.78,16567.00133357847,62668.543503634144,27191.54266667133,105667.80548581925,0.07811126944194158,0.29547408058843067,0.1282046082457602,0.4982100417238675,637332.241559245,461780.6547644216,59733.84331227838,0.5499711219444469,0.39848293908950483,0.051545938966048206
72717.11528117792,2703343.7897319556,17.6,13236.634332364161,41851.361192082746,2783.4029426473685,14845.716814083653,0.18202914514941337,0.575536598643312,0.0382771364332136,0.20415711977406115,2597981.3701717197,102460.67069278557,2901.7488674506826,0.9610251496829847,0.037901457847114906,0.0010733924699005447
120449.81886422058,754708.1191568327,10.66,18136.637407308637,52255.66193264735,5321.544937069878,44735.9745871947,0.15057421902604534,0.4338376132516527,0.04418059725825486,0.371407570464047,476600.2940084895,276776.23969338695,1331.5854549562564,0.6315028047411919,0.3667328238135348,0.0017643714452733287
233149.47935150153,1376677.9429178378,15.61,33470.085211905985,92286.11407864599,26718.049049926336,80675.2310110232,0.1435563369260015,0.3958238051199476,0.11459622009125565,0.34602363786279516,553158.1623179709,775263.5082090424,48256.272390824444,0.4018065119468426,0.5631407928029186,0.03505269525023868
53243.8596142768,1527641.7432887235,12.92,11493.425516897792,2799.427536824829,0.0,38951.006560554175,0.2158638686256311,0.05257747197714779,0.0,0.7315586593972211,577336.3088411414,940882.1751762413,9423.259271340534,0.3779265075581436,0.615904991670822,0.006168500771034209
775280.3691005111,5056179.549319276,19.2,80947.2310124608,457243.18126485037,28752.64340482339,208337.3134183764,0.10441026787041788,0.5897778397192606,0.03708676828510765,0.2687251241252138,2498654.4840223305,2446419.2157544834,111105.84954246184,0.49417835336933985,0.4838473776280057,0.021974269002654437
857076.7868608884,4095441.5143437176,18.49,251870.45631801142,366420.98393826996,51061.65192277605,187723.6946818309,0.29387151790740584,0.4275241023389699,0.059576519520256055,0.21902786023336815,2020095.0533921092,2048577.042231708,26769.418719900714,0.49325452367394473,0.5002090824778843,0.0065363938481710765
609230.2716730888,1048305.3088361364,14.07,22766.940878977726,178792.19809330278,0.0,407671.13270080835,0.0373700092355135,0.2934722820031539,0.0,0.6691577087613327,490089.27314505476,531703.1753798154,26512.860311266235,0.4675062398464511,0.507202597275912,0.025291162877636955
1180832.189476023,4277716.418211557,18.3,67774.8823856617,926070.5451343191,3220.617287837531,183766.14466820462,0.05739586284121862,0.7842524563505077,0.0027274131892243156,0.15562426761904938,2530202.748715743,1695541.3008654162,51972.36863039861,0.5914844513637908,0.39636598949078866,0.012149559145420725
272060.7685339223,1852405.2249861055,14.9,36082.67418827324,142840.64672335377,2212.6185404339253,90924.82908186136,0.13262725964759675,0.5250321370960307,0.00813281000548979,0.3342077932508827,1239762.2560931845,604358.3710085769,8284.597884344194,0.6692716255442887,0.3262560280313991,0.0044723464243123885
137222.0178342949,1948726.7105562103,16.99,71481.35098981274,35315.5942040725,6927.8126951290615,23497.259945280635,0.5209175037502467,0.2573609888663678,0.050486159615396965,0.17123534776798868,868063.8192560537,1068099.7128358663,12563.178464290664,0.44545179914339494,0.5481013356311037,0.006446865225501451
373996.0914710102,1971562.8802312475,16.73,23954.907278912637,74785.02576786092,2513.639855026471,272742.51856921025,0.0640512235961949,0.19996205167202338,0.006721032418119034,0.7292656923136629,1443456.4808074012,503032.3821150856,25074.017308760667,0.7321381911177473,0.25514397088673335,0.012717837995519421
139362.79873737376,851191.302020202,9.76,20832.03106060606,44177.039646464655,52959.0994949495,21394.628535353535,0.14948057336207476,0.3169930573058837,0.38000886875664575,0.15351750057539573,463788.60252525256,384372.06666666665,3030.6328282828285,0.5448699974077568,0.4515695423043033,0.003560460287939949
263073.52520910586,1494361.3723490553,13.5,30186.720270780672,183567.9370566104,42574.142396730895,6744.725484983924,0.11474632518337427,0.6977818726179311,0.16183362564853507,0.02563817655015962,651411.0614426254,813592.7845837869,29357.52632264282,0.4359126737990038,0.5444417927538256,0.019645533447170398
135751.2545897206,1351183.8501811863,14.5,7769.309545890791,41622.02793077268,4077.883900452025,82282.03321260508,0.057231953909905896,0.30660510694038473,0.030039382787117253,0.606123556362592,842654.5242564552,499628.8296172148,8900.49630751636,0.6236416488721797,0.3697711673731279,0.006587183754692488
27021.56678629977,477188.433203231,7.08,10135.185676418334,6730.877477136303,21.850096929811173,10133.65353581532,0.37507764655441755,0.24909279059824657,0.0008086169504016108,0.3750209458969342,262572.30436792714,213820.3537190602,795.7751162436531,0.5502486776667102,0.4480836894636038,0.001667632869685964
245248.21005387433,2017904.7796696927,15.67,114428.9042622006,76855.00695474276,597.8000956480154,53366.49874128296,0.4665840547299558,0.3133764235745485,0.002437530922312114,0.21760199077318362,1524813.466297808,491317.1511054437,1774.1622664410752,0.7556419319981006,0.2434788579002556,0.0008792101016438866
295884.0988386539,1562342.999849555,15.06,101642.79850473448,90355.62933842359,44914.849948816256,58970.82104667951,0.3435223416996142,0.3053750765690679,0.1517987959647281,0.19930378576658966,967378.6079889704,564922.433577464,30041.95828312074,0.6191845248336143,0.3615866897549788,0.01922878541140685
303811.12003641616,1815633.4230664466,15.72,22261.93651423906,228092.66880144054,6923.114152597701,46533.4005681388,0.07327558159020198,0.7507712975552058,0.02278756008591083,0.1531655607686812,1410370.5251606202,400255.393001857,5007.504903969249,0.776792554732016,0.22044945191957335,0.0027579933484106114
214700.32126092399,879636.4206638896,11.97,62375.19210225606,121262.515675037,4994.232039852195,26068.381443778733,0.29052211815953394,0.5647989484266649,0.023261409254170307,0.12141752415963081,465068.66604268545,410114.95189729874,4452.802723905436,0.5287055596125537,0.46623234584553913,0.0050620945419071715
146981.5536525249,1621713.7028516314,13.5,74380.38926658111,31056.921892907394,505.61954569466457,41038.622947341726,0.5060525448140368,0.2112980923193139,0.0034400204184124087,0.2792093424482369,1019708.3917264069,575430.5919037613,26574.719221463467,0.6287844703620283,0.35482871661744025,0.0163868130205315
318175.45251794724,2436250.4648297657,16.17,53491.61044651032,177722.713643224,0.0,86961.1284282129,0.16811985344310315,0.5585682749463498,0.0,0.27331187161054704,1670783.9307477192,761672.0079040314,3794.526178015007,0.6858013799761209,0.3126410929006241,0.0015575271232550188
228057.64020590135,1334675.0882671487,12.9,30287.168945341964,60254.17198952115,1062.4993967916541,136453.79987424662,0.13280488615946942,0.264205890822692,0.004658907264989583,0.5983303157528491,941781.3344155162,389589.8262716664,3303.927579966194,0.7056259180189397,0.2918986273861478,0.0024754545949125257
6484891.744325823,4345308.400448097,24.63,234210.2248059529,1202375.2355455088,477607.5985768596,4570698.685397502,0.036116289066950594,0.1854117667573353,0.07364927857041847,0.7048226656052956,2271593.520879316,2033471.8617260614,40243.017842719135,0.5227692286800782,0.4679695143194821,0.009261257000439645
3862823.844126454,3662245.3595421985,25.61,217277.05409765826,1978913.8393415946,6990.910740467319,1659642.0399467342,0.05624824296040185,0.5122971999747272,0.0018097927895669432,0.42964476427530407,2092369.980745192,1546315.1114677254,23560.267329281178,0.5713352807706882,0.4222314344501002,0.00643328477921161
163550.7548058752,1044554.3389244503,10.49,518.7602163164041,61509.68050223709,0.0,101522.31408732175,0.003171860728690252,0.37608924871820576,0.0,0.6207388905531042,454867.07078218344,583253.7474087379,6433.520733528963,0.43546520638701086,0.5583756877687174,0.006159105844271718
138521.41462739612,952618.5960566048,10.76,31776.631948378043,62112.10019076409,2478.0406261738412,42154.64186208015,0.22939869646763922,0.44839348744623525,0.01788922408018598,0.3043185920059396,642148.0061633299,305500.1763570214,4970.413536253395,0.6740872042825137,0.3206951634385988,0.00521763227888746
310101.64561485645,1216469.8812057844,13.64,15335.954437161881,107440.27081772784,21347.70730857262,165977.7130513941,0.04945460514004819,0.34646791572066576,0.06884099975105029,0.5352364793882357,661907.0422700791,530323.8809248855,24238.95801081981,0.544121192391534,0.4359531535620265,0.019925654046439496
1489719.2195259684,6463031.517505766,22.27,214655.1110156685,1080063.6209297702,19754.088292372548,175246.39928815715,0.14409098587314473,0.7250115369213325,0.013260276187252479,0.11763720101827034,3326581.1081046686,3119691.3815676454,16759.027833452634,0.5147090957384769,0.4826978443657052,0.0025930598958181054
325010.2830292073,2014183.721204438,15.78,63999.04525088789,52106.14465180289,1085.066957116932,207820.02616939964,0.19691390885972848,0.16032152634112296,0.0033385619279603577,0.6394260028711883,1050872.8518031603,955305.044077308,8005.825323969548,0.5217363444754489,0.4742889310544405,0.0039747244701105215
308371.21279343223,2279654.950872967,16.16,51480.632647198894,95374.1640564006,22962.801252906967,138553.61483692573,0.16694370457233335,0.30928361695126394,0.07446480183702814,0.44930787663937444,1353515.7739298006,906105.3831835462,20033.793759619963,0.5937371238623141,0.3974747945238659,0.008788081613819783
1717142.0732864272,2831113.369890681,20.16,290039.24324183975,550041.8603993063,418378.1506202629,458682.81902501825,0.16890812225381882,0.32032402499263485,0.24364795268194184,0.2671199000716045,2116550.5893579503,661956.9514796458,52605.82905308465,0.7476036148420568,0.23381506319021278,0.018581321967730293
2396961.0535362074,3055541.9498450267,22.32,97382.2280924204,382437.2854325162,8501.025781910397,1908640.5142293607,0.04062737187521407,0.1595508966940915,0.0035465848597618795,0.7962751465709327,1307368.5023950408,1744764.054381516,3409.3930684699917,0.4278679605303239,0.5710162331333754,0.0011158063363008032
411034.21736677916,1794433.496551233,15.27,59316.85497313418,117494.41568436881,12723.89837820796,221499.04833106822,0.14431123363192858,0.2858506925216027,0.030955813021410847,0.5388822608250579,1066662.353161269,718465.5392895608,9305.604100403134,0.5944284673749762,0.40038571541960055,0.005185817205423221
104951.10351764741,840116.7306056033,9.43,17928.040097433015,47455.34550259854,0.0,39567.717917615846,0.170822787913025,0.45216623658100913,0.0,0.3770109755059658,572315.0973827204,263403.2007307476,4398.432492135341,0.6812328293595148,0.31353166903469687,0.005235501605788405
286857.5090285191,683405.0510961455,9.58,36363.3950584325,160471.14250661494,529.3174988096141,89493.65396466201,0.1267646615965604,0.5594106392754775,0.0018452279691133686,0.31197947115884855,582182.4764842371,98994.54295572429,2228.0316561841223,0.851884948099882,0.14485485993546915,0.0032601919646488967
741941.8087730189,7940303.929215808,25.89,68096.23565073454,33247.66090420029,3281.6209807572936,637316.2912373267,0.09178110041183447,0.04481168268328668,0.00442301665973542,0.8589842002451433,1473375.8912166357,6295367.660014484,171560.3779846886,0.1855566114787432,0.7928371150695009,0.021606273451755902
286598.9580169132,1145919.930816671,12.09,6258.846322742676,87955.39731470922,6225.577962174371,186159.13641728702,0.02183834290972307,0.306893639541839,0.02172226307189497,0.6495457544765432,605740.4346513734,447917.9525264989,92261.54363879893,0.5286062475758458,0.3908806719220582,0.080513080502096
151219.72265500683,1001816.6214947636,11.34,13047.396077536192,82409.51550270319,39722.96355142003,16039.847523347455,0.08628104752779216,0.5449653924489236,0.26268374821744733,0.10606981180583709,722019.902179366,278392.42651424656,1404.2928011511174,0.7207106437324566,0.27788760990895744,0.0014017463585859035
30363393.485246677,3146222.6668102834,24.45,168023.4218762718,2326346.054224698,373780.1985926539,27495243.810553055,0.005533749775298107,0.0766168002715194,0.012310224770306738,0.9055392251828758,1920354.0057047184,1120791.8540974096,105076.8070081556,0.6103681172863775,0.35623411715919506,0.03339776555442753
425286.2957607989,2063518.8090753227,16.29,48848.91722789198,99953.05764725471,7842.522324580678,268641.7985610715,0.114861253971294,0.23502534326540592,0.01844057145211113,0.6316728313111889,1144595.7072203276,900492.4138767117,18430.687978283237,0.5546814994786643,0.4363868213443757,0.008931679176959941
269644.7600752849,2195598.6730086277,14.38,77331.75764366456,90552.67320922874,17117.602437860525,84642.72678453116,0.2867912494278528,0.33582211345010526,0.06348205109968123,0.31390458602236093,1924354.5542598784,264392.48472973943,6851.634019010285,0.8764600643627354,0.12041931341097166,0.003120622226293066
122167.40918069892,1044425.3527110064,11.43,8713.323360843679,61842.90313559066,15534.324720371538,36076.85796389302,0.07132281366428687,0.5062144114402742,0.12715604615462195,0.2953067287408167,713218.209218056,323904.7038430171,7302.439649933068,0.6828809807869575,0.3101271938700648,0.006991825342977537
197352.82562004557,1273853.627507116,10.97,22810.93049365495,12281.704317354472,40260.372883566386,121999.81792546979,0.11558451429305501,0.062232219269056116,0.20400200887459222,0.6181812575632968,934418.0729000103,335194.61255854566,4240.942048560314,0.7335364540497731,0.2631343235364561,0.0033292224137711013
2202635.78758146,2865610.870725935,19.88,183809.17539594413,1007375.8120674618,57296.23386808219,954154.5662499719,0.08344964538952235,0.45735015191666406,0.02601257738166265,0.4331876253121509,1806822.5799736974,1043105.2657874296,15683.024964808084,0.6305191672852573,0.3640079944012718,0.005472838313471068
1445237.2352564621,3768128.1468235925,20.26,56204.245862363045,1134418.195591969,26876.421245421243,227738.3725567085,0.03888928716425537,0.784935627119144,0.01859654635915323,0.15757853935744712,2350560.9230171107,1376914.1227714666,40653.1010350151,0.6238006860245865,0.3654106413371742,0.010788672638239311
432820.3297322577,4295215.22217718,22.29,83924.69727275406,123880.86727548255,1610.31517477749,223404.4500092436,0.19390192998713762,0.2862177646602579,0.0037205164918515487,0.5161597888607529,2654404.4236139576,1571490.7186489264,69320.0799142959,0.6179910170528031,0.3658700757379886,0.016138907209208155
77361.01785662524,519806.1514587736,7.21,7739.688192452614,25951.97532176709,5041.401556437963,38627.95278596758,0.10004635935370883,0.33546579454092007,0.06516720818980556,0.49932063791556563,278506.209404112,238313.13747387388,2986.804580787788,0.5357885985429718,0.45846540446871714,0.0057459969883112754
350411.45718019555,1404447.5224947557,13.33,34991.68804694756,34125.47243105593,128598.24371027043,152696.05299192164,0.09985885829341887,0.09738686259195929,0.36699212047778473,0.43576215863683715,986276.7619298733,411463.8255369198,6706.935027962722,0.7022524844345376,0.2929720184959465,0.004775497069516008
332853.0556018551,1614999.019768181,14.68,50224.11211062852,52932.93223342545,16424.940726412224,213271.07053138895,0.15088974328270702,0.15902792941982666,0.04934592142082977,0.6407364058766367,1095267.4569188722,507565.54286679317,12166.019982515807,0.6781845954780135,0.31428226064165027,0.007533143880336306
1511066.459232387,2025202.9559856337,17.72,122360.32936302673,688908.1418587932,232195.99306543384,467601.9949451331,0.08097614013958399,0.4559085655363925,0.15366365367105567,0.3094516406529679,1607201.662627084,394749.29578168393,23251.997576865997,0.7936002946652252,0.19491838811264514,0.011481317222129781
151254.9707815287,861162.7833753658,9.56,19894.740654832785,9604.802641866363,3436.852567891905,118318.57491693766,0.13153115267575943,0.06350074045328039,0.022722245425283002,0.7822458614456772,653706.3912371946,204947.05438328694,2509.3377548841404,0.7590973551771053,0.2379887500246909,0.002913894798203749
218390.27976105467,1495654.3876550857,13.49,34631.85895374462,71258.01681735353,39010.04506091592,73490.35892904061,0.1585778405139462,0.32628749271862467,0.1786253724460522,0.336509294321377,1055175.2737832137,425786.168893101,14692.944978770907,0.7054940516288237,0.28468219155941255,0.009823756811763696
124614.98560039244,1063543.2612657824,11.47,17109.529660236487,32400.616089499486,2055.3175821621317,73049.52226849433,0.13729913443237285,0.2600057764593398,0.016493342050794724,0.5862017470574926,671060.9359556212,388831.2347112734,3651.090598887784,0.6309672209825804,0.3655998292429624,0.003432949774457145
36193.006397071,476269.15688981046,6.6,872.5609348569866,17671.08238132665,2066.1509740708057,15583.212106816558,0.024108550842231236,0.4882457728838111,0.057087022597769425,0.4305586536761882,343904.8115069137,130817.06087603727,1547.2845068594831,0.7220807951384504,0.2746704441881444,0.003248760673405233
1869998.695300489,2611166.47092942,19.84,61783.110115303985,1272196.0457197763,263198.665810622,272820.8736547869,0.03303911936974699,0.680319215685521,0.1407480478313001,0.145893617113432,2072926.1535290007,521209.29708245985,17031.02031795947,0.7938697806544529,0.1996078392110099,0.0065223801345371275
75067.06151125334,1120044.2190202067,10.67,2732.959362760864,10969.94996327999,8330.003902580955,53034.14828263151,0.03640690480939053,0.1461353320941633,0.11096749672733892,0.706490266369107,555668.9486524672,563174.9271641484,1200.343203591279,0.49611340268204396,0.5028149046265362,0.0010716926914200908
510232.2322260008,1888567.9712807692,17.88,33653.22529596444,92089.41036451538,53937.01389581597,330552.582669705,0.06595668240938996,0.1804852860093824,0.10571071462989282,0.6478473169513348,1063370.942558416,819772.3140027383,5424.7147196150045,0.5630567492030855,0.4340708549911464,0.002872395805768181
162106.81019162416,702491.9380627671,8.87,5573.1165604234275,90601.15297824482,38006.41120898367,27926.12944397225,0.034379287050528756,0.5588978826438351,0.23445289660598978,0.17226993369964635,477491.7219255997,221290.00827559712,3710.207861570425,0.6797113191681015,0.31500718554271157,0.005281495289187106
1047160.5698771338,1680566.1737196527,20.97,107104.17876425071,458499.25495303917,263182.6159223817,218374.52023746236,0.10228056884993056,0.43784999945790176,0.25132976115903755,0.20853967053313022,953292.9307312896,648003.0011754977,79270.2418128655,0.5672451020606554,0.3855861264547835,0.04716877148456109
40458.10469752503,657346.3634623484,8.36,1141.005631136926,22706.46814266559,805.9642032879941,15804.666720434514,0.028202152317004743,0.5612341040793893,0.0199209579715507,0.3906427856320552,640872.3591445534,16043.033611684848,430.97070611004824,0.9749386240900099,0.024405753957751627,0.0006556219522384769
150809.95497449217,1681232.9170906348,14.14,15381.70087893452,63980.32111246966,40607.885174724935,30840.047808363084,0.10199393588796021,0.42424468015583733,0.26926528279643946,0.20449610115976322,1301019.2231948755,378608.46469459933,1605.2292011602133,0.7738482931004484,0.2251969140300794,0.0009547928694722766
543672.084012996,1255717.3379071383,13.65,5802.28954396037,63436.86265899774,117144.30509604055,357288.62671399745,0.010672406611595806,0.11668221437958057,0.21546867779446316,0.6571767012143606,586663.8307374668,509146.0151222712,159907.4920474,0.46719417899830834,0.4054622802061869,0.12734354079550453
693907.5541464541,4751292.309263109,15.19,251887.44261030262,229174.6694063294,76133.20105798106,136712.24107184107,0.3629985595417513,0.33026686053047416,0.10971663387009707,0.19701794605767756,3032051.2083668285,1571207.8174682378,148033.28342804345,0.6381529510309328,0.33069062377092956,0.031156425198137796
